Report_ID,Crime_Type,Severity,Latitude,Longitude,Timestamp
2297,Drug Trafficking,Critical,17.36996,117.948233,2024-08-02 18:18:00
2298,Burglary,High,8.703632,121.388742,2024-09-21 18:36:00
2299,Traffic Accident,High,16.613001,123.557439,2024-05-04 03:15:00
2300,Robbery,Critical,7.179859,122.255824,2024-11-11 22:08:00
2301,Traffic Accident,High,7.904257,123.696192,2024-07-14 20:14:00
2302,Assault,High,8.614994,121.14457,2024-01-23 21:35:00
2303,Homicide,Critical,12.238417,122.94225,2024-12-12 00:53:00
2304,Kidnapping,Critical,11.541456,119.552901,2024-10-02 04:27:00
2305,Robbery,Critical,14.818036,122.924193,2024-01-06 18:01:00
2306,Drug Possession,High,11.656943,119.70339,2024-03-13 23:15:00
2307,Drug Possession,High,9.287859,121.135254,2024-05-15 13:23:00
2308,Theft,High,16.329099,121.020902,2024-11-12 17:37:00
2309,Fire Incident,Critical,11.630009,118.679476,2024-09-28 18:24:00
2310,Domestic Violence,Critical,14.499782,119.301906,2024-06-19 14:44:00
2311,Homicide,Critical,10.893804,124.514797,2024-10-18 19:36:00
2312,Theft,Medium,12.170861,126.14589,2024-05-24 12:22:00
2313,Kidnapping,Critical,6.818472,119.664618,2024-02-09 04:13:00
2314,Assault,Critical,16.100088,117.55607,2024-09-09 00:34:00
2315,Terrorism Threat,Critical,10.543914,121.066465,2024-04-17 09:35:00
2316,Drug Trafficking,High,9.217953,116.884128,2024-06-20 23:36:00
2317,Drug Trafficking,Critical,6.262337,118.692058,2024-09-29 12:37:00
2318,Theft,High,7.230617,117.099048,2024-10-13 22:28:00
2319,Drug Trafficking,Critical,14.358116,125.144817,2024-06-25 18:13:00
2320,Homicide,Critical,10.426035,119.501924,2024-04-07 05:32:00
2321,Fire Incident,Critical,15.825646,125.878234,2024-11-05 04:17:00
2322,Fire Incident,Critical,12.477612,119.815539,2024-01-20 14:02:00
2323,Vandalism,Low,15.749815,120.060458,2024-09-04 11:19:00
2324,Theft,High,17.804204,123.10135,2024-04-10 13:07:00
2325,Public Disturbance,Low,5.619471,119.321317,2024-03-08 14:40:00
2326,Domestic Violence,Critical,14.156629,120.682825,2024-07-26 12:06:00
2327,Cybercrime,High,14.453821,121.287173,2024-07-09 01:38:00
2328,Fraud,Medium,7.2896,123.505738,2024-03-18 12:00:00
2329,Terrorism Threat,Critical,16.287205,119.809156,2024-03-14 20:10:00
2330,Fire Incident,Critical,16.249704,116.134469,2024-08-20 07:22:00
2331,Kidnapping,Critical,13.045551,120.223893,2024-11-27 02:19:00
2332,Theft,High,14.153441,123.372144,2024-11-03 14:58:00
2333,Robbery,Critical,10.949737,124.162715,2024-03-25 10:31:00
2334,Terrorism Threat,Critical,12.028862,124.591039,2024-08-31 23:39:00
2335,Traffic Accident,Medium,15.996926,126.78808,2024-10-06 05:39:00
2336,Assault,High,5.097394,126.430213,2024-07-06 18:01:00
2337,Drug Trafficking,Critical,11.088433,121.112395,2024-01-30 00:19:00
2338,Homicide,Critical,17.150554,121.062758,2024-02-06 11:05:00
2339,Traffic Accident,High,10.959836,123.424959,2024-01-18 03:13:00
2340,Burglary,Medium,9.105356,120.587663,2024-11-21 07:52:00
2341,Domestic Violence,Critical,13.903758,122.553568,2024-09-17 03:17:00
2342,Robbery,Critical,8.480774,116.924515,2024-03-09 20:46:00
2343,Kidnapping,Critical,15.175024,122.96212,2024-11-09 22:01:00
2344,Burglary,High,18.605939,123.578912,2024-06-26 17:58:00
2345,Terrorism Threat,Critical,5.568974,119.592473,2024-01-28 21:07:00
2346,Kidnapping,Critical,13.530949,123.961912,2024-03-14 15:14:00
2347,Fire Incident,Critical,12.176852,123.97939,2024-09-02 23:00:00
2348,Cybercrime,High,10.610354,118.023234,2024-07-06 00:55:00
2349,Assault,Critical,18.512241,124.730093,2024-07-09 00:52:00
2350,Cybercrime,Medium,14.7196,116.537143,2024-12-10 08:50:00
2351,Drug Trafficking,Critical,8.847015,123.577496,2024-05-15 05:34:00
2352,Burglary,Medium,13.464716,126.007211,2024-07-26 11:12:00
2353,Burglary,Medium,10.700559,116.205908,2024-10-28 16:51:00
2354,Kidnapping,Critical,8.846761,121.086853,2024-08-19 16:14:00
2355,Homicide,Critical,8.098532,116.198802,2024-08-24 08:57:00
2356,Vandalism,Low,13.559408,124.009804,2024-12-01 10:20:00
2357,Fraud,High,12.580411,121.231632,2024-01-10 03:37:00
2358,Domestic Violence,Critical,9.474999,125.048916,2024-04-20 12:31:00
2359,Terrorism Threat,Critical,16.960984,121.488721,2024-05-03 19:11:00
2360,Fire Incident,Critical,8.579696,116.354932,2024-02-27 05:47:00
2361,Public Disturbance,Medium,6.163288,124.22812,2024-09-25 20:05:00
2362,Cybercrime,High,15.512005,120.966491,2024-12-06 08:03:00
2363,Theft,Medium,13.748078,117.834077,2024-09-13 01:06:00
2364,Fraud,High,18.941562,116.257492,2024-07-25 17:17:00
2365,Public Disturbance,Low,10.253981,121.91352,2024-10-02 13:31:00
2366,Homicide,Critical,6.357718,118.401359,2024-03-21 13:26:00
2367,Cybercrime,Medium,17.108506,124.435621,2024-10-19 02:01:00
2368,Fraud,High,15.517933,120.59998,2024-07-22 01:46:00
2369,Domestic Violence,Critical,13.823859,123.30658,2024-08-19 09:31:00
2370,Fire Incident,Critical,8.151389,120.443626,2024-12-03 19:29:00
2371,Cybercrime,High,7.197549,125.606761,2024-10-18 07:27:00
2372,Cybercrime,Medium,12.45732,119.674603,2024-12-03 21:21:00
2373,Drug Possession,Medium,10.366948,123.184147,2024-10-31 13:47:00
2374,Fraud,Medium,13.909836,122.807636,2024-04-10 21:43:00
2375,Assault,Critical,18.236846,119.575223,2024-07-01 00:01:00
2376,Drug Possession,High,14.581083,126.470307,2024-01-17 13:03:00
2377,Fire Incident,Critical,12.728803,125.497821,2024-04-27 12:18:00
2378,Terrorism Threat,Critical,10.166901,125.621152,2024-05-07 14:02:00
2379,Public Disturbance,Low,9.518139,119.222801,2024-01-23 11:50:00
2380,Drug Trafficking,Critical,11.428701,123.520382,2024-11-19 01:24:00
2381,Vandalism,Low,18.619274,121.502364,2024-03-21 22:36:00
2382,Domestic Violence,High,8.428088,123.942509,2024-02-20 20:34:00
2383,Theft,Medium,14.54833,120.469814,2024-12-08 09:30:00
2384,Fire Incident,Critical,5.985119,120.587986,2024-07-08 08:20:00
2385,Homicide,Critical,15.021128,122.676746,2024-01-18 06:32:00
2386,Terrorism Threat,Critical,11.731306,123.986349,2024-08-01 07:54:00
2387,Fire Incident,Critical,16.596308,123.976656,2024-01-30 01:24:00
2388,Traffic Accident,High,15.032745,121.627157,2024-11-16 10:21:00
2389,Fraud,Medium,6.450722,125.317774,2024-03-22 09:33:00
2390,Drug Possession,High,10.780503,119.738181,2024-06-25 23:55:00
2391,Public Disturbance,Low,8.703108,119.630283,2024-02-23 22:27:00
2392,Terrorism Threat,Critical,17.588734,121.407346,2024-06-27 04:56:00
2393,Burglary,High,9.134089,120.891393,2024-11-23 22:53:00
2394,Burglary,High,13.321994,124.37455,2024-04-17 18:54:00
2395,Cybercrime,Medium,8.094302,120.079362,2024-09-21 03:03:00
2396,Cybercrime,High,18.227087,117.741327,2024-08-09 21:44:00
2397,Public Disturbance,Medium,14.425902,117.698854,2024-04-03 14:37:00
2398,Kidnapping,Critical,13.504292,125.450624,2024-07-06 08:44:00
2399,Vandalism,Low,16.912868,122.415534,2024-04-18 00:50:00
2400,Theft,High,10.098265,121.594507,2024-10-22 12:38:00
2401,Public Disturbance,Low,18.613646,123.082367,2024-12-30 21:16:00
2402,Domestic Violence,Critical,10.291702,126.186905,2024-05-03 03:36:00
2403,Public Disturbance,Low,11.775978,120.178596,2024-02-17 03:38:00
2404,Domestic Violence,High,9.330316,118.46741,2024-07-21 15:55:00
2405,Homicide,Critical,14.099953,119.921516,2024-11-30 11:13:00
2406,Theft,Medium,15.37929,119.999164,2024-01-24 21:55:00
2407,Fire Incident,Critical,13.769628,126.472311,2024-02-18 22:21:00
2408,Burglary,Medium,18.586121,116.615723,2024-06-29 13:37:00
2409,Vandalism,Medium,16.161778,118.009531,2024-06-27 11:12:00
2410,Vandalism,Medium,7.484029,126.773152,2024-07-12 12:33:00
2411,Burglary,Medium,15.403546,124.06671,2024-02-16 08:41:00
2412,Kidnapping,Critical,12.315808,116.669516,2024-06-14 17:21:00
2413,Vandalism,Medium,11.499798,121.90627,2024-02-07 04:44:00
2414,Domestic Violence,High,7.749962,117.28047,2024-03-01 17:16:00
2415,Public Disturbance,Low,6.398263,122.483135,2024-12-20 18:58:00
2416,Cybercrime,Medium,13.14399,125.47253,2024-03-22 05:01:00
2417,Terrorism Threat,Critical,15.883542,118.142786,2024-11-28 05:37:00
2418,Theft,High,15.563844,122.614896,2024-12-24 16:53:00
2419,Drug Possession,High,12.102102,121.656203,2024-08-06 04:32:00
2420,Burglary,Medium,9.775992,123.456268,2024-08-12 20:44:00
2421,Terrorism Threat,Critical,6.560581,124.322734,2024-05-12 15:49:00
2422,Public Disturbance,Low,9.468906,126.717898,2024-12-08 14:41:00
2423,Public Disturbance,Low,7.503132,124.364816,2024-08-09 19:59:00
2424,Homicide,Critical,17.954135,120.875182,2024-05-13 00:08:00
2425,Drug Trafficking,High,15.679937,118.345381,2024-08-10 08:58:00
2426,Domestic Violence,Critical,6.44084,119.300676,2024-06-02 03:07:00
2427,Kidnapping,Critical,9.532716,118.110945,2024-10-15 12:47:00
2428,Drug Possession,Medium,13.541725,117.728459,2024-12-10 23:49:00
2429,Fraud,High,8.20213,118.89141,2024-08-09 02:06:00
2430,Traffic Accident,Medium,9.287253,123.993806,2024-08-17 15:04:00
2431,Terrorism Threat,Critical,9.312236,122.19615,2024-10-30 17:45:00
2432,Theft,High,5.774304,120.496666,2024-04-11 21:27:00
2433,Terrorism Threat,Critical,15.73868,116.214276,2024-05-27 05:55:00
2434,Drug Trafficking,Critical,9.127156,120.108227,2024-08-22 08:39:00
2435,Fraud,High,9.559592,122.159695,2024-05-25 05:40:00
2436,Drug Trafficking,Critical,16.989648,117.17518,2024-06-26 01:08:00
2437,Drug Possession,High,15.119888,126.356436,2024-12-08 03:36:00
2438,Robbery,Critical,14.629214,125.997761,2024-12-20 15:39:00
2439,Vandalism,Medium,18.817009,122.447258,2024-02-13 04:38:00
2440,Homicide,Critical,5.785604,119.769611,2024-09-26 00:35:00
2441,Terrorism Threat,Critical,17.930485,117.221339,2024-04-07 18:47:00
2442,Assault,Critical,18.680503,124.056939,2024-04-20 12:25:00
2443,Kidnapping,Critical,13.257316,122.314969,2024-03-05 02:00:00
2444,Terrorism Threat,Critical,8.433173,122.300065,2024-07-08 20:23:00
2445,Cybercrime,Medium,6.966546,124.468965,2024-08-16 14:52:00
2446,Traffic Accident,High,15.461825,118.362941,2024-08-21 22:33:00
2447,Terrorism Threat,Critical,8.187552,119.984242,2024-05-24 21:31:00
2448,Burglary,High,13.450636,126.259494,2024-04-12 03:23:00
2449,Homicide,Critical,13.991363,120.70064,2024-12-20 03:42:00
2450,Robbery,High,17.781751,121.634878,2024-01-12 19:08:00
2451,Fraud,Medium,18.437036,125.60389,2024-08-26 03:57:00
2452,Public Disturbance,Medium,13.047417,122.978112,2024-02-25 00:22:00
2453,Assault,High,12.444674,124.784501,2024-03-04 21:11:00
2454,Terrorism Threat,Critical,13.540441,126.922447,2024-02-23 05:13:00
2455,Fraud,High,11.520012,125.782914,2024-04-20 19:58:00
2456,Domestic Violence,High,7.543434,122.327461,2024-11-26 15:02:00
2457,Fraud,Medium,10.620525,119.231952,2024-10-10 22:49:00
2458,Theft,Medium,8.153219,120.698646,2024-07-07 11:46:00
2459,Vandalism,Medium,12.4531,123.18974,2024-05-25 21:02:00
2460,Traffic Accident,Medium,7.643863,117.631122,2024-08-12 15:06:00
2461,Drug Possession,Medium,5.367143,122.621136,2024-01-29 17:29:00
2462,Kidnapping,Critical,12.561068,126.501267,2024-08-26 10:47:00
2463,Domestic Violence,High,14.214339,118.218716,2024-04-28 21:40:00
2464,Fraud,High,8.261704,126.118661,2024-09-15 18:05:00
2465,Theft,Medium,17.286926,126.388253,2024-03-30 15:30:00
2466,Fire Incident,Critical,5.355934,125.542861,2024-05-31 21:16:00
2467,Fire Incident,Critical,5.689,120.824015,2024-05-24 15:26:00
2468,Drug Trafficking,Critical,13.263041,117.371142,2024-05-07 12:02:00
2469,Homicide,Critical,7.280362,118.306018,2024-12-22 03:47:00
2470,Traffic Accident,High,10.81179,118.313602,2024-03-07 02:41:00
2471,Traffic Accident,High,8.573984,117.231916,2024-11-28 17:50:00
2472,Theft,Medium,10.320408,120.620153,2024-03-13 20:46:00
2473,Traffic Accident,High,18.240245,125.201881,2024-11-12 03:18:00
2474,Cybercrime,Medium,18.995892,116.928966,2024-10-10 18:15:00
2475,Public Disturbance,Low,18.318328,119.021877,2024-08-23 09:34:00
2476,Robbery,High,16.863807,117.950942,2024-01-07 18:04:00
2477,Kidnapping,Critical,12.260708,117.542424,2024-12-08 02:34:00
2478,Robbery,High,13.346863,118.308082,2024-08-01 10:01:00
2479,Traffic Accident,High,16.52551,120.611631,2024-05-07 04:00:00
2480,Kidnapping,Critical,15.387533,124.913516,2024-05-12 05:56:00
2481,Traffic Accident,Medium,16.011795,116.329781,2024-05-28 14:30:00
2482,Cybercrime,High,13.754375,125.998789,2024-07-12 02:22:00
2483,Domestic Violence,High,15.965765,119.647403,2024-12-08 14:37:00
2484,Robbery,High,17.790077,116.511494,2024-10-01 13:11:00
2485,Drug Possession,Medium,6.401613,119.83533,2024-06-11 03:57:00
2486,Assault,Critical,18.834681,117.236516,2024-12-12 09:16:00
2487,Terrorism Threat,Critical,18.767163,125.417545,2024-11-16 16:49:00
2488,Kidnapping,Critical,16.996819,124.903676,2024-01-01 12:36:00
2489,Cybercrime,High,11.572818,125.931712,2024-04-03 08:25:00
2490,Domestic Violence,Critical,18.396675,123.352751,2024-03-11 04:40:00
2491,Public Disturbance,Medium,15.482065,125.371653,2024-05-22 22:21:00
2492,Kidnapping,Critical,8.070356,117.427884,2024-04-13 20:02:00
2493,Vandalism,Low,15.404593,123.889949,2024-07-24 13:32:00
2494,Homicide,Critical,8.496903,118.757378,2024-08-07 06:14:00
2495,Domestic Violence,Critical,14.356989,121.719086,2024-07-13 05:22:00
2496,Kidnapping,Critical,9.591216,120.122478,2024-04-15 17:55:00
2497,Robbery,Critical,13.846323,124.736143,2024-05-12 15:41:00
2498,Theft,Medium,13.884829,125.18917,2024-06-22 04:22:00
2499,Drug Possession,High,9.515453,122.292954,2024-12-18 07:48:00
2500,Traffic Accident,Medium,13.801981,124.986884,2024-10-22 09:22:00
2501,Terrorism Threat,Critical,18.897783,120.98513,2024-07-10 08:50:00
2502,Terrorism Threat,Critical,6.649468,119.072357,2024-09-02 15:37:00
2503,Domestic Violence,High,8.573982,124.876873,2024-12-20 21:08:00
2504,Terrorism Threat,Critical,14.285473,123.34814,2024-09-06 07:26:00
2505,Burglary,Medium,15.94736,120.69166,2024-01-19 12:08:00
2506,Kidnapping,Critical,6.324169,126.725967,2024-03-21 22:15:00
2507,Homicide,Critical,12.706507,119.252848,2024-09-10 03:10:00
2508,Cybercrime,High,11.106298,126.827429,2024-03-01 09:57:00
2509,Drug Possession,High,16.480373,125.741867,2024-05-21 21:44:00
2510,Kidnapping,Critical,16.760179,118.440428,2024-01-13 04:11:00
2511,Drug Trafficking,Critical,12.358046,124.579315,2024-02-04 05:18:00
2512,Traffic Accident,Medium,14.711726,126.968923,2024-05-01 10:13:00
2513,Traffic Accident,Medium,6.401933,117.821991,2024-06-13 18:08:00
2514,Kidnapping,Critical,12.571502,126.506435,2024-11-04 18:12:00
2515,Drug Trafficking,Critical,5.684771,126.66061,2024-10-18 21:45:00
2516,Cybercrime,High,17.613393,126.692098,2024-12-13 00:14:00
2517,Terrorism Threat,Critical,9.506898,123.937024,2024-08-06 10:45:00
2518,Theft,Medium,8.518609,122.113331,2024-08-14 21:41:00
2519,Drug Trafficking,High,5.829111,120.514131,2024-04-14 16:56:00
2520,Public Disturbance,Low,15.704301,124.876871,2024-06-25 13:20:00
2521,Fire Incident,Critical,16.00838,123.106931,2024-10-11 17:12:00
2522,Drug Trafficking,High,16.680606,116.775848,2024-07-20 03:15:00
2523,Kidnapping,Critical,17.496939,117.358186,2024-04-20 13:42:00
2524,Drug Trafficking,Critical,6.993718,119.030173,2024-08-26 10:56:00
2525,Theft,Medium,12.288684,121.766651,2024-12-09 01:13:00
2526,Vandalism,Medium,9.183511,117.373509,2024-11-26 20:38:00
2527,Kidnapping,Critical,5.985638,126.768923,2024-09-05 13:59:00
2528,Burglary,Medium,10.341024,125.802284,2024-03-23 03:58:00
2529,Terrorism Threat,Critical,10.962748,117.853016,2024-12-20 20:15:00
2530,Cybercrime,Medium,12.31975,116.974303,2024-09-21 00:00:00
2531,Vandalism,Medium,16.713928,126.595689,2024-11-03 01:17:00
2532,Robbery,High,17.112341,119.082239,2024-07-19 21:06:00
2533,Burglary,High,10.875035,125.199259,2024-09-16 17:06:00
2534,Assault,High,6.415834,124.865906,2024-06-25 18:15:00
2535,Public Disturbance,Low,13.275182,123.321913,2024-03-16 16:55:00
2536,Public Disturbance,Medium,13.49279,125.574328,2024-10-05 14:11:00
2537,Robbery,High,13.264802,124.7296,2024-03-12 18:45:00
2538,Homicide,Critical,6.644627,124.404337,2024-09-19 15:42:00
2539,Fraud,High,15.056046,116.438514,2024-11-16 13:50:00
2540,Terrorism Threat,Critical,13.026829,121.750419,2024-10-17 07:39:00
2541,Fraud,Medium,8.024553,117.988115,2024-08-27 13:01:00
2542,Homicide,Critical,9.091876,120.533583,2024-01-21 15:52:00
2543,Terrorism Threat,Critical,16.892021,118.788656,2024-09-07 12:42:00
2544,Traffic Accident,Medium,8.872855,124.620808,2024-08-24 07:15:00
2545,Terrorism Threat,Critical,14.787462,122.982881,2024-04-26 22:33:00
2546,Drug Trafficking,Critical,15.369867,124.286511,2024-05-05 06:55:00
2547,Public Disturbance,Low,9.672686,122.78043,2024-06-14 17:05:00
2548,Domestic Violence,Critical,6.418174,123.941347,2024-10-22 16:30:00
2549,Domestic Violence,Critical,13.95265,124.322209,2024-05-27 04:48:00
2550,Burglary,High,9.908315,124.864872,2024-09-20 05:01:00
2551,Drug Possession,Medium,9.518637,117.226287,2024-08-14 02:51:00
2552,Cybercrime,Medium,10.571597,123.651997,2024-05-24 15:07:00
2553,Assault,High,14.963318,126.06167,2024-10-21 15:32:00
2554,Burglary,Medium,15.022433,121.861105,2024-10-15 21:49:00
2555,Kidnapping,Critical,17.897617,117.139886,2024-08-02 00:29:00
2556,Assault,Critical,18.992144,120.867897,2024-01-30 16:33:00
2557,Vandalism,Low,14.345299,119.011671,2024-12-26 01:53:00
2558,Vandalism,Low,8.434924,118.484159,2024-06-06 06:18:00
2559,Kidnapping,Critical,5.173857,118.680482,2024-01-16 03:03:00
2560,Public Disturbance,Medium,10.803362,122.063488,2024-05-19 23:37:00
2561,Fraud,Medium,16.870667,122.389852,2024-10-08 21:07:00
2562,Burglary,High,16.247965,118.899131,2024-09-26 14:12:00
2563,Traffic Accident,Medium,9.482166,119.927816,2024-04-07 22:25:00
2564,Domestic Violence,High,16.137799,122.368543,2024-03-11 08:34:00
2565,Public Disturbance,Medium,6.467307,125.089231,2024-06-14 21:31:00
2566,Traffic Accident,Medium,11.51401,122.316851,2024-02-08 17:45:00
2567,Terrorism Threat,Critical,13.663283,121.468462,2024-11-13 14:52:00
2568,Assault,High,5.309613,120.933151,2024-02-11 21:41:00
2569,Traffic Accident,High,17.14608,117.626681,2024-09-15 01:48:00
2570,Assault,Critical,12.976551,126.420862,2024-01-21 01:56:00
2571,Public Disturbance,Medium,14.859049,126.37023,2024-10-15 12:54:00
2572,Drug Trafficking,Critical,9.337554,123.669266,2024-08-09 20:20:00
2573,Domestic Violence,High,12.978003,125.635656,2024-10-23 11:19:00
2574,Kidnapping,Critical,15.728204,126.781964,2024-08-16 23:33:00
2575,Theft,Medium,14.969592,119.941845,2024-03-28 03:37:00
2576,Assault,High,12.416808,124.034184,2024-05-21 17:12:00
2577,Vandalism,Low,16.700352,116.324363,2024-12-26 10:18:00
2578,Homicide,Critical,9.645062,117.035776,2024-10-20 20:38:00
2579,Fire Incident,Critical,16.268795,120.194198,2024-12-11 10:52:00
2580,Kidnapping,Critical,16.861718,118.012886,2024-08-14 14:32:00
2581,Traffic Accident,Medium,14.901681,125.66971,2024-12-29 20:34:00
2582,Assault,High,8.647078,118.20668,2024-09-12 17:40:00
2583,Assault,Critical,11.324185,117.034307,2024-07-06 16:49:00
2584,Theft,Medium,18.748142,116.650608,2024-09-28 17:12:00
2585,Homicide,Critical,7.359184,126.599597,2024-01-10 03:49:00
2586,Theft,High,10.386549,116.304189,2024-09-29 22:44:00
2587,Assault,High,7.638749,122.829596,2024-05-12 08:57:00
2588,Drug Trafficking,Critical,6.357521,123.514992,2024-04-22 15:04:00
2589,Traffic Accident,Medium,17.480115,123.770043,2024-05-09 05:53:00
2590,Kidnapping,Critical,16.401061,120.896171,2024-01-29 05:37:00
2591,Homicide,Critical,16.300868,119.428319,2024-07-31 05:07:00
2592,Homicide,Critical,9.886756,117.984584,2024-05-01 21:16:00
2593,Homicide,Critical,11.967115,122.638537,2024-09-02 16:26:00
2594,Terrorism Threat,Critical,18.000491,122.027785,2024-10-10 03:34:00
2595,Terrorism Threat,Critical,18.216155,123.355756,2024-02-17 16:03:00
2596,Domestic Violence,High,10.119709,118.633965,2024-12-23 08:47:00
2597,Drug Trafficking,Critical,5.582265,116.644866,2024-12-15 20:00:00
2598,Homicide,Critical,16.868838,117.000488,2024-08-21 10:04:00
2599,Fire Incident,Critical,15.596929,123.075184,2024-07-24 18:07:00
2600,Domestic Violence,High,11.270664,118.178457,2024-11-06 10:28:00
2601,Fire Incident,Critical,11.091944,116.906278,2024-01-18 08:31:00
2602,Public Disturbance,Low,9.501203,121.325149,2024-10-10 02:55:00
2603,Cybercrime,High,18.892023,124.478148,2024-02-10 03:12:00
2604,Robbery,High,18.254918,119.378318,2024-05-06 05:39:00
2605,Domestic Violence,High,12.48009,116.519283,2024-08-08 14:21:00
2606,Fire Incident,Critical,7.635346,126.606058,2024-02-08 04:22:00
2607,Fraud,Medium,12.122438,123.492467,2024-02-02 13:33:00
2608,Drug Trafficking,High,11.401273,118.042759,2024-06-10 08:09:00
2609,Domestic Violence,High,14.996484,121.448027,2024-01-12 08:30:00
2610,Robbery,Critical,7.884418,123.583285,2024-07-30 11:50:00
2611,Theft,Medium,14.234319,126.067695,2024-08-28 20:17:00
2612,Drug Possession,High,16.572011,120.089622,2024-10-19 16:44:00
2613,Robbery,High,6.983372,118.707905,2024-07-07 00:06:00
2614,Fraud,High,7.868268,125.665492,2024-07-17 12:17:00
2615,Fraud,Medium,10.822423,120.550038,2024-07-21 11:55:00
2616,Drug Trafficking,Critical,8.547957,116.114727,2024-10-14 23:18:00
2617,Robbery,Critical,6.804435,123.584493,2024-02-21 08:30:00
2618,Homicide,Critical,6.613898,125.924389,2024-12-21 17:47:00
2619,Assault,High,12.517156,117.841034,2024-07-05 18:38:00
2620,Fire Incident,Critical,8.987295,119.150829,2024-07-09 10:01:00
2621,Homicide,Critical,15.65385,120.343969,2024-05-27 04:24:00
2622,Assault,Critical,7.811034,121.700481,2024-01-26 23:49:00
2623,Public Disturbance,Medium,6.530815,118.515096,2024-10-09 13:54:00
2624,Drug Possession,Medium,15.67558,124.8705,2024-06-25 00:55:00
2625,Fraud,High,11.13352,117.570346,2024-01-30 21:26:00
2626,Drug Trafficking,High,15.148742,116.481337,2024-01-11 08:21:00
2627,Kidnapping,Critical,9.778865,126.454558,2024-05-07 19:35:00
2628,Traffic Accident,High,7.80909,123.085487,2024-10-11 22:40:00
2629,Fire Incident,Critical,7.143365,119.209862,2024-02-16 08:21:00
2630,Vandalism,Low,13.780991,119.694775,2024-11-15 13:50:00
2631,Theft,High,5.97136,118.703537,2024-07-28 13:47:00
2632,Drug Possession,Medium,12.659727,119.493089,2024-03-22 02:15:00
2633,Assault,Critical,12.252662,116.19208,2024-05-03 17:29:00
2634,Domestic Violence,Critical,5.53802,125.916716,2024-06-19 03:32:00
2635,Theft,High,5.047893,116.642593,2024-10-09 04:31:00
2636,Homicide,Critical,16.998042,124.383939,2024-01-26 15:04:00
2637,Assault,High,14.084077,126.018926,2024-10-08 02:47:00
2638,Cybercrime,High,11.295397,124.228763,2024-12-23 05:11:00
2639,Burglary,High,18.721835,123.003673,2024-12-14 21:23:00
2640,Kidnapping,Critical,11.359125,125.673887,2024-06-11 23:53:00
2641,Kidnapping,Critical,9.016089,124.040764,2024-10-09 20:41:00
2642,Burglary,Medium,10.153093,116.230308,2024-08-06 08:23:00
2643,Kidnapping,Critical,5.595768,120.514086,2024-06-14 06:51:00
2644,Fire Incident,Critical,6.750339,122.891499,2024-05-31 12:49:00
2645,Fire Incident,Critical,10.895969,120.594982,2024-11-25 08:43:00
2646,Terrorism Threat,Critical,18.333238,121.098689,2024-09-02 23:30:00
2647,Domestic Violence,Critical,6.863606,121.829304,2024-06-28 03:17:00
2648,Drug Trafficking,High,12.957412,126.428055,2024-09-21 15:08:00
2649,Terrorism Threat,Critical,12.674877,124.403742,2024-10-24 05:57:00
2650,Traffic Accident,High,7.989192,117.554646,2024-03-20 02:47:00
2651,Terrorism Threat,Critical,9.204484,125.161767,2024-10-27 02:16:00
2652,Robbery,High,8.040494,122.068624,2024-04-24 02:52:00
2653,Fire Incident,Critical,18.119708,120.749622,2024-11-18 13:38:00
2654,Theft,Medium,10.403589,123.336929,2024-07-18 00:36:00
2655,Kidnapping,Critical,13.977334,122.325761,2024-05-24 00:58:00
2656,Kidnapping,Critical,10.758056,121.154377,2024-04-05 01:36:00
2657,Public Disturbance,Medium,13.545013,124.397319,2024-01-26 16:56:00
2658,Homicide,Critical,16.017472,116.943251,2024-01-07 07:29:00
2659,Robbery,Critical,16.936413,119.446233,2024-09-16 17:43:00
2660,Drug Trafficking,High,18.411392,119.38318,2024-02-18 01:50:00
2661,Traffic Accident,High,13.168279,125.1108,2024-12-11 22:45:00
2662,Domestic Violence,High,9.056375,117.116494,2024-04-26 08:55:00
2663,Kidnapping,Critical,7.285594,117.302845,2024-10-25 07:40:00
2664,Drug Possession,High,14.798077,119.093581,2024-06-30 14:24:00
2665,Homicide,Critical,14.294167,117.613109,2024-11-19 23:15:00
2666,Homicide,Critical,15.579429,117.491586,2024-10-04 09:34:00
2667,Public Disturbance,Medium,11.676321,124.438519,2024-09-20 21:07:00
2668,Terrorism Threat,Critical,13.188477,118.00017,2024-01-15 11:01:00
2669,Public Disturbance,Medium,17.398454,126.865968,2024-09-26 09:39:00
2670,Assault,High,6.889208,119.30115,2024-10-13 14:56:00
2671,Kidnapping,Critical,6.553605,126.285318,2024-05-23 13:07:00
2672,Domestic Violence,Critical,14.959715,126.43638,2024-03-01 11:48:00
2673,Traffic Accident,High,5.223377,125.801525,2024-10-31 04:30:00
2674,Drug Possession,High,16.91754,118.112255,2024-07-23 01:39:00
2675,Theft,High,9.459946,117.835701,2024-06-22 21:24:00
2676,Cybercrime,High,11.285035,120.762446,2024-01-30 11:00:00
2677,Burglary,High,14.231747,119.662108,2024-01-23 20:17:00
2678,Kidnapping,Critical,17.20856,126.191997,2024-01-08 18:36:00
2679,Theft,High,10.329396,125.949883,2024-10-03 17:16:00
2680,Fire Incident,Critical,5.503764,123.390943,2024-09-30 04:04:00
2681,Domestic Violence,Critical,16.244044,125.389893,2024-11-05 02:55:00
2682,Fraud,High,6.852762,119.80863,2024-07-09 11:34:00
2683,Drug Trafficking,Critical,8.942976,116.916367,2024-11-23 14:07:00
